V1	V2	V3	V4
-52.6453810742332	0.558486425565304	-0.177103961436540	-1.00107218102542
28.3643324222082	-1.27659220845804	0.402011779486338	-0.668178606753393
-73.5628612410047	-0.573265414236886	-0.731748173119606	0.945184953373082
169.528080213779	-1.22461261489836	0.830373167981674	0.433702149545162
42.9507771815361	-0.473400636439312	-1.20808278630446	1.00515921767704
-72.0468384118015	-0.620366677224124	-1.04798441280774	-0.390118664053679
58.7429052428485	0.0421158731442352	1.44115770684428	0.376370291774648
83.8324705129217	-0.910921648552446	-1.01584746530465	0.244164924486494
67.5781351653492	0.158028772404075	0.411974712317515	-1.42625734238254
-20.5388387156356	-0.654584643918818	-0.38107605110892	1.77842928747545
161.178116845085	1.76728726937265	0.409401839650934	0.134447660933676
48.9843236411431	0.716707476017206	1.68887328620405	0.765598999157864
-52.1240580541804	0.910174229495227	1.58658843344197	0.955136676908982
-211.46998871775	0.384185357826345	-0.330907800682766	-0.0505657014422701
122.493091814311	1.68217608051942	-2.28523553529247	-0.305815419766971
5.50663909847692	-0.635736453948977	2.49766158983416	0.893673702425513
8.38097369010539	-0.461644730360566	0.667066166765493	-1.04729814906130
104.38362106853	1.43228223854166	0.5413273359637	1.97133738622415
92.1221195098089	-0.650696353310367	-0.0133995231459087	-0.383632106288362
69.3901321217509	-0.207380743601965	0.510108422952926	1.65414530227499
101.897737160822	-0.392807929441984	-0.164375831769667	1.51221269395063
88.2136300731067	-0.319992868548507	0.420694643254513	0.082965733585914
17.4564983365191	-0.279113302976559	-0.400246743977644	0.5672209148515
-188.935169586337	0.494188331267827	-1.37020787754746	-1.02454847953446
71.982574789471	-0.177330482269606	0.987838267454879	0.323006503022436
4.38712604709992	-0.505957462114257	1.51974502549955	1.04361245835618
-5.57955067053293	1.34303882517041	-0.308740569225614	0.0990784868971982
-137.075238389927	-0.214579408546869	-1.25328975560769	-0.45413690915436
-37.8150055108620	-0.179556530043387	0.642241305677824	-0.65578185245044
51.7941560199702	-0.100190741213562	-0.0447091368939791	-0.0359224226225114
145.867955152904	0.712666307051405	-1.73321840682484	1.06916146067680
-0.278772734299551	-0.0735644041263263	0.00213185968026965	-0.483974930301277
48.7671611559369	-0.0376341714670479	-0.630300333928146	-0.121010111327444
4.61949594170949	-0.681660478755657	-0.340968579860405	-1.29414000382084
-127.705955682861	-0.324270272246319	-1.15657236263585	0.494312836014856
-31.499456329968	0.0601604404345152	1.80314190791747	1.30790152011415
-29.4289953710349	-0.588894486259664	-0.331132036391221	1.49704100940278
4.06866032888143	0.531496192632572	-1.60551341225308	0.814702730897356
120.002537198388	-1.51839408178679	0.197193438739481	-1.86978879020261
86.3175748457544	0.306557860789766	0.263175646405474	0.48202950412376
-6.45235962535869	-1.53644982353759	-0.98582670040929	0.456135603301202
-15.3361680136508	-0.300976126836611	-2.88892067167955	-0.353400285829911
79.6963375404737	-0.528279904445006	-0.640481702565115	0.170489470947982
65.6663198673657	-0.652094780680999	0.570507635920485	-0.864035954126904
-58.875569454952	-0.0568967778473925	-0.05972327604261	0.679230774015656
